Day,Day_month,Month,Year,TSVALUE_UPDATED
17,17-Nov,Nov,1949,0
18,18-Nov,Nov,1949,0
19,19-Nov,Nov,1949,0
20,20-Nov,Nov,1949,0
21,21-Nov,Nov,1949,0
22,22-Nov,Nov,1949,0
23,23-Nov,Nov,1949,0
24,24-Nov,Nov,1949,0
25,25-Nov,Nov,1949,0
26,26-Nov,Nov,1949,0
27,27-Nov,Nov,1949,0
28,28-Nov,Nov,1949,0
29,29-Nov,Nov,1949,0
30,30-Nov,Nov,1949,0
01,01-Dec,Dec,1949,0
02,02-Dec,Dec,1949,0
03,03-Dec,Dec,1949,0
04,04-Dec,Dec,1949,0
05,05-Dec,Dec,1949,0
06,06-Dec,Dec,1949,0
07,07-Dec,Dec,1949,0
08,08-Dec,Dec,1949,0
09,09-Dec,Dec,1949,0
10,10-Dec,Dec,1949,0
11,11-Dec,Dec,1949,0
12,12-Dec,Dec,1949,0
13,13-Dec,Dec,1949,0
14,14-Dec,Dec,1949,0
15,15-Dec,Dec,1949,0
16,16-Dec,Dec,1949,0
17,17-Dec,Dec,1949,0
18,18-Dec,Dec,1949,0
19,19-Dec,Dec,1949,0
20,20-Dec,Dec,1949,0
21,21-Dec,Dec,1949,0
22,22-Dec,Dec,1949,0
23,23-Dec,Dec,1949,0
24,24-Dec,Dec,1949,0
25,25-Dec,Dec,1949,0
26,26-Dec,Dec,1949,0
27,27-Dec,Dec,1949,0
28,28-Dec,Dec,1949,0
29,29-Dec,Dec,1949,0
30,30-Dec,Dec,1949,0
31,31-Dec,Dec,1949,0
01,01-Jan,Jan,1950,0
02,02-Jan,Jan,1950,0
03,03-Jan,Jan,1950,0
04,04-Jan,Jan,1950,0
05,05-Jan,Jan,1950,0
06,06-Jan,Jan,1950,0
07,07-Jan,Jan,1950,0
08,08-Jan,Jan,1950,0
09,09-Jan,Jan,1950,0
10,10-Jan,Jan,1950,0
11,11-Jan,Jan,1950,0
12,12-Jan,Jan,1950,0
13,13-Jan,Jan,1950,0
14,14-Jan,Jan,1950,0
15,15-Jan,Jan,1950,0
16,16-Jan,Jan,1950,0
17,17-Jan,Jan,1950,0
18,18-Jan,Jan,1950,0
19,19-Jan,Jan,1950,0
20,20-Jan,Jan,1950,0
21,21-Jan,Jan,1950,0
22,22-Jan,Jan,1950,0
23,23-Jan,Jan,1950,0
24,24-Jan,Jan,1950,0
25,25-Jan,Jan,1950,0
26,26-Jan,Jan,1950,0
27,27-Jan,Jan,1950,0
28,28-Jan,Jan,1950,0
29,29-Jan,Jan,1950,0
30,30-Jan,Jan,1950,0
31,31-Jan,Jan,1950,0
01,01-Feb,Feb,1950,0
02,02-Feb,Feb,1950,0
03,03-Feb,Feb,1950,0
04,04-Feb,Feb,1950,0
05,05-Feb,Feb,1950,0
06,06-Feb,Feb,1950,0
07,07-Feb,Feb,1950,34
08,08-Feb,Feb,1950,0
09,09-Feb,Feb,1950,0
10,10-Feb,Feb,1950,0
11,11-Feb,Feb,1950,9
12,12-Feb,Feb,1950,0
13,13-Feb,Feb,1950,0
14,14-Feb,Feb,1950,0
15,15-Feb,Feb,1950,0
16,16-Feb,Feb,1950,0
17,17-Feb,Feb,1950,0
18,18-Feb,Feb,1950,0
19,19-Feb,Feb,1950,0
20,20-Feb,Feb,1950,0
21,21-Feb,Feb,1950,0
22,22-Feb,Feb,1950,0
23,23-Feb,Feb,1950,0
24,24-Feb,Feb,1950,1
25,25-Feb,Feb,1950,0
26,26-Feb,Feb,1950,0
27,27-Feb,Feb,1950,0
28,28-Feb,Feb,1950,0
01,01-Mar,Mar,1950,0
02,02-Mar,Mar,1950,0
03,03-Mar,Mar,1950,0
04,04-Mar,Mar,1950,0
05,05-Mar,Mar,1950,0
06,06-Mar,Mar,1950,0
07,07-Mar,Mar,1950,0
08,08-Mar,Mar,1950,0
09,09-Mar,Mar,1950,0
10,10-Mar,Mar,1950,0
11,11-Mar,Mar,1950,0
12,12-Mar,Mar,1950,0
13,13-Mar,Mar,1950,0
14,14-Mar,Mar,1950,0
15,15-Mar,Mar,1950,0
16,16-Mar,Mar,1950,0
17,17-Mar,Mar,1950,0
18,18-Mar,Mar,1950,0
19,19-Mar,Mar,1950,0
20,20-Mar,Mar,1950,0
21,21-Mar,Mar,1950,0
22,22-Mar,Mar,1950,0
23,23-Mar,Mar,1950,0
24,24-Mar,Mar,1950,0
25,25-Mar,Mar,1950,2
26,26-Mar,Mar,1950,0
27,27-Mar,Mar,1950,0
28,28-Mar,Mar,1950,0
29,29-Mar,Mar,1950,0
30,30-Mar,Mar,1950,0
31,31-Mar,Mar,1950,0
01,01-Apr,Apr,1950,0
02,02-Apr,Apr,1950,0
03,03-Apr,Apr,1950,0
04,04-Apr,Apr,1950,0
05,05-Apr,Apr,1950,0
06,06-Apr,Apr,1950,0
07,07-Apr,Apr,1950,0
08,08-Apr,Apr,1950,0
09,09-Apr,Apr,1950,0
10,10-Apr,Apr,1950,0
11,11-Apr,Apr,1950,0
12,12-Apr,Apr,1950,1
13,13-Apr,Apr,1950,0
14,14-Apr,Apr,1950,38
15,15-Apr,Apr,1950,0
16,16-Apr,Apr,1950,61
17,17-Apr,Apr,1950,2
18,18-Apr,Apr,1950,0
19,19-Apr,Apr,1950,0
20,20-Apr,Apr,1950,0
21,21-Apr,Apr,1950,0
