Day,Day_month,Month,Year,TSVALUE_UPDATED,,
09,09-Nov,Nov,2014,0,,
10,10-Nov,Nov,2014,0,,
11,11-Nov,Nov,2014,0,,
12,12-Nov,Nov,2014,0,,
13,13-Nov,Nov,2014,0,,
14,14-Nov,Nov,2014,0,,
15,15-Nov,Nov,2014,0,,
16,16-Nov,Nov,2014,0,,
17,17-Nov,Nov,2014,0,,
18,18-Nov,Nov,2014,0,,
19,19-Nov,Nov,2014,0,,
20,20-Nov,Nov,2014,0,,
21,21-Nov,Nov,2014,0,,
22,22-Nov,Nov,2014,0,,
23,23-Nov,Nov,2014,0,,
24,24-Nov,Nov,2014,0,,
25,25-Nov,Nov,2014,0,,
26,26-Nov,Nov,2014,0,,
27,27-Nov,Nov,2014,0,,
28,28-Nov,Nov,2014,0,,
29,29-Nov,Nov,2014,0,,
30,30-Nov,Nov,2014,0,,
01,01-Dec,Dec,2014,0,,
02,02-Dec,Dec,2014,0,,
03,03-Dec,Dec,2014,0,,
04,04-Dec,Dec,2014,0,,
05,05-Dec,Dec,2014,0,,
06,06-Dec,Dec,2014,0,,
07,07-Dec,Dec,2014,0,,
08,08-Dec,Dec,2014,0,,
09,09-Dec,Dec,2014,0,,
10,10-Dec,Dec,2014,0,,
11,11-Dec,Dec,2014,0,,
12,12-Dec,Dec,2014,0,,
13,13-Dec,Dec,2014,0,,
14,14-Dec,Dec,2014,0,,
15,15-Dec,Dec,2014,0,,
16,16-Dec,Dec,2014,0,,
17,17-Dec,Dec,2014,0,,
18,18-Dec,Dec,2014,0,,
19,19-Dec,Dec,2014,0,,
20,20-Dec,Dec,2014,0,,
21,21-Dec,Dec,2014,0,,
22,22-Dec,Dec,2014,0,,
23,23-Dec,Dec,2014,0,,
24,24-Dec,Dec,2014,0,,
25,25-Dec,Dec,2014,0,,
26,26-Dec,Dec,2014,0,,
27,27-Dec,Dec,2014,0,,
28,28-Dec,Dec,2014,0,,
29,29-Dec,Dec,2014,0,,
30,30-Dec,Dec,2014,0,,
31,31-Dec,Dec,2014,0,,
01,01-Jan,Jan,2015,0,,
02,02-Jan,Jan,2015,0,,
03,03-Jan,Jan,2015,0,,
04,04-Jan,Jan,2015,0,,
05,05-Jan,Jan,2015,16,,
06,06-Jan,Jan,2015,0,,
07,07-Jan,Jan,2015,0,,
08,08-Jan,Jan,2015,0,,
09,09-Jan,Jan,2015,0,,
10,10-Jan,Jan,2015,0,,
11,11-Jan,Jan,2015,0,,
12,12-Jan,Jan,2015,0,,
13,13-Jan,Jan,2015,0,,
14,14-Jan,Jan,2015,0,,
15,15-Jan,Jan,2015,0,,
16,16-Jan,Jan,2015,0,,
17,17-Jan,Jan,2015,0,,
18,18-Jan,Jan,2015,0,,
19,19-Jan,Jan,2015,0,,
20,20-Jan,Jan,2015,0,,
21,21-Jan,Jan,2015,0,,
22,22-Jan,Jan,2015,0,,
23,23-Jan,Jan,2015,0,,
24,24-Jan,Jan,2015,0,,
25,25-Jan,Jan,2015,0,,
26,26-Jan,Jan,2015,0,,
27,27-Jan,Jan,2015,0,,
28,28-Jan,Jan,2015,0,,
29,29-Jan,Jan,2015,0,,
30,30-Jan,Jan,2015,0,,
31,31-Jan,Jan,2015,0,,
01,01-Feb,Feb,2015,0,,
02,02-Feb,Feb,2015,0,,
03,03-Feb,Feb,2015,0,,
04,04-Feb,Feb,2015,0,,
05,05-Feb,Feb,2015,0,,
06,06-Feb,Feb,2015,0,,
07,07-Feb,Feb,2015,0,,
08,08-Feb,Feb,2015,0,,
09,09-Feb,Feb,2015,0,,
10,10-Feb,Feb,2015,0,,
11,11-Feb,Feb,2015,0,,
12,12-Feb,Feb,2015,0,,
13,13-Feb,Feb,2015,0,,
14,14-Feb,Feb,2015,0,,
15,15-Feb,Feb,2015,0,,
16,16-Feb,Feb,2015,0,,
17,17-Feb,Feb,2015,0,,
18,18-Feb,Feb,2015,0,,
19,19-Feb,Feb,2015,18,,
20,20-Feb,Feb,2015,6,,
21,21-Feb,Feb,2015,0,,
22,22-Feb,Feb,2015,4,,
23,23-Feb,Feb,2015,0,,
24,24-Feb,Feb,2015,0,,
25,25-Feb,Feb,2015,0,,
26,26-Feb,Feb,2015,0,,
27,27-Feb,Feb,2015,12,,
28,28-Feb,Feb,2015,0,,
01,01-Mar,Mar,2015,0,,
02,02-Mar,Mar,2015,0,,
03,03-Mar,Mar,2015,0,,
04,04-Mar,Mar,2015,0,,
05,05-Mar,Mar,2015,0,,
06,06-Mar,Mar,2015,0,,
07,07-Mar,Mar,2015,0,,
08,08-Mar,Mar,2015,0,,
09,09-Mar,Mar,2015,0,,
10,10-Mar,Mar,2015,0,,
11,11-Mar,Mar,2015,0,,
12,12-Mar,Mar,2015,0,,
13,13-Mar,Mar,2015,0,,
14,14-Mar,Mar,2015,0,,
15,15-Mar,Mar,2015,0,,
16,16-Mar,Mar,2015,0,,
17,17-Mar,Mar,2015,0,,
18,18-Mar,Mar,2015,0,,
19,19-Mar,Mar,2015,0,,
20,20-Mar,Mar,2015,0,,
21,21-Mar,Mar,2015,0,,
22,22-Mar,Mar,2015,0,,
23,23-Mar,Mar,2015,0,,
24,24-Mar,Mar,2015,0,,
25,25-Mar,Mar,2015,0,,
26,26-Mar,Mar,2015,0,,
27,27-Mar,Mar,2015,0,,
28,28-Mar,Mar,2015,0,,
29,29-Mar,Mar,2015,2,,
30,30-Mar,Mar,2015,0,,
31,31-Mar,Mar,2015,26,,
01,01-Apr,Apr,2015,0,,
02,02-Apr,Apr,2015,11,,
03,03-Apr,Apr,2015,55,,
04,04-Apr,Apr,2015,50,,
05,05-Apr,Apr,2015,82,,
06,06-Apr,Apr,2015,60,,
07,07-Apr,Apr,2015,1,,
08,08-Apr,Apr,2015,0,,
09,09-Apr,Apr,2015,12,,
10,10-Apr,Apr,2015,15,,
11,11-Apr,Apr,2015,3,,
12,12-Apr,Apr,2015,2,,
13,13-Apr,Apr,2015,1,,
14,14-Apr,Apr,2015,0,,
15,15-Apr,Apr,2015,0,,
16,16-Apr,Apr,2015,0,,
17,17-Apr,Apr,2015,0,,
18,18-Apr,Apr,2015,1,,
19,19-Apr,Apr,2015,77,,
20,20-Apr,Apr,2015,23,,
21,21-Apr,Apr,2015,18,,
22,22-Apr,Apr,2015,40,,
23,23-Apr,Apr,2015,46,,
24,24-Apr,Apr,2015,11,,
25,25-Apr,Apr,2015,0,,
26,26-Apr,Apr,2015,1,,
27,27-Apr,Apr,2015,0,,
28,28-Apr,Apr,2015,0,,
29,29-Apr,Apr,2015,0,,
30,30-Apr,Apr,2015,30,,
01,01-May,May,2015,13,,
02,02-May,May,2015,1,,
03,03-May,May,2015,42,,
04,04-May,May,2015,16,,
05,05-May,May,2015,0,,
06,06-May,May,2015,12,,
07,07-May,May,2015,0,,
08,08-May,May,2015,14,,
09,09-May,May,2015,0,,
10,10-May,May,2015,1,,
11,11-May,May,2015,63,,
12,12-May,May,2015,17,,
13,13-May,May,2015,3,,
14,14-May,May,2015,34,,
15,15-May,May,2015,60,,
16,16-May,May,2015,6,,
17,17-May,May,2015,56,,
18,18-May,May,2015,11,,
19,19-May,May,2015,0,,
20,20-May,May,2015,0,,
21,21-May,May,2015,0,,
22,22-May,May,2015,5,,
23,23-May,May,2015,33,,
24,24-May,May,2015,15,,
25,25-May,May,2015,5,,
26,26-May,May,2015,31,,
27,27-May,May,2015,35,,
28,28-May,May,2015,39,,
29,29-May,May,2015,48,,
30,30-May,May,2015,36,,
31,31-May,May,2015,151,,
01,01-Jun,Jun,2015,17,,
02,02-Jun,Jun,2015,72,,
03,03-Jun,Jun,2015,3,,
04,04-Jun,Jun,2015,0,,
05,05-Jun,Jun,2015,0,,
06,06-Jun,Jun,2015,0,,
07,07-Jun,Jun,2015,31,,
08,08-Jun,Jun,2015,16,,
09,09-Jun,Jun,2015,13,,
10,10-Jun,Jun,2015,90,,
11,11-Jun,Jun,2015,146,,
12,12-Jun,Jun,2015,111,,
13,13-Jun,Jun,2015,44,,
14,14-Jun,Jun,2015,97,,
15,15-Jun,Jun,2015,38,,
16,16-Jun,Jun,2015,5,,
17,17-Jun,Jun,2015,23,,
18,18-Jun,Jun,2015,0,,
19,19-Jun,Jun,2015,0,,
20,20-Jun,Jun,2015,39,,
21,21-Jun,Jun,2015,7,,
22,22-Jun,Jun,2015,15,,
23,23-Jun,Jun,2015,15,,
24,24-Jun,Jun,2015,42,,
25,25-Jun,Jun,2015,4,,
26,26-Jun,Jun,2015,1,,
27,27-Jun,Jun,2015,6,,
28,28-Jun,Jun,2015,13,,
29,29-Jun,Jun,2015,9,,
30,30-Jun,Jun,2015,0,,
01,01-Jul,Jul,2015,0,,
02,02-Jul,Jul,2015,3,,
03,03-Jul,Jul,2015,0,,
04,04-Jul,Jul,2015,9,,
05,05-Jul,Jul,2015,53,,
06,06-Jul,Jul,2015,72,,
07,07-Jul,Jul,2015,0,,
08,08-Jul,Jul,2015,0,,
09,09-Jul,Jul,2015,6,,
10,10-Jul,Jul,2015,0,,
11,11-Jul,Jul,2015,2,,
12,12-Jul,Jul,2015,28,,
13,13-Jul,Jul,2015,5,,
14,14-Jul,Jul,2015,77,,
15,15-Jul,Jul,2015,93,,
16,16-Jul,Jul,2015,56,,
17,17-Jul,Jul,2015,20,,
18,18-Jul,Jul,2015,3,,
19,19-Jul,Jul,2015,16,,
20,20-Jul,Jul,2015,29,,
21,21-Jul,Jul,2015,13,,
22,22-Jul,Jul,2015,33,,
23,23-Jul,Jul,2015,4,,
24,24-Jul,Jul,2015,90,,
25,25-Jul,Jul,2015,27,,
26,26-Jul,Jul,2015,0,,
27,27-Jul,Jul,2015,0,,
28,28-Jul,Jul,2015,0,,
29,29-Jul,Jul,2015,0,,
30,30-Jul,Jul,2015,0,,
31,31-Jul,Jul,2015,5,,
01,01-Aug,Aug,2015,24,,
02,02-Aug,Aug,2015,11,,
03,03-Aug,Aug,2015,0,,
04,04-Aug,Aug,2015,13,,
05,05-Aug,Aug,2015,65,,
06,06-Aug,Aug,2015,2,,
07,07-Aug,Aug,2015,7,,
08,08-Aug,Aug,2015,22,,
09,09-Aug,Aug,2015,8,,
10,10-Aug,Aug,2015,15,,
11,11-Aug,Aug,2015,59,,
12,12-Aug,Aug,2015,8,,
13,13-Aug,Aug,2015,20,,
14,14-Aug,Aug,2015,40,,
15,15-Aug,Aug,2015,35,,
16,16-Aug,Aug,2015,9,,
17,17-Aug,Aug,2015,4,,
18,18-Aug,Aug,2015,9,,
19,19-Aug,Aug,2015,31,,
20,20-Aug,Aug,2015,144,,
21,21-Aug,Aug,2015,24,,
22,22-Aug,Aug,2015,0,,
23,23-Aug,Aug,2015,5,,
24,24-Aug,Aug,2015,72,,
25,25-Aug,Aug,2015,2,,
26,26-Aug,Aug,2015,15,,
27,27-Aug,Aug,2015,7,,
28,28-Aug,Aug,2015,31,,
29,29-Aug,Aug,2015,8,,
30,30-Aug,Aug,2015,6,,
31,31-Aug,Aug,2015,58,,
01,01-Sep,Sep,2015,204,,
02,02-Sep,Sep,2015,134,,
03,03-Sep,Sep,2015,23,,
04,04-Sep,Sep,2015,77,,
05,05-Sep,Sep,2015,12,,
06,06-Sep,Sep,2015,0,,
07,07-Sep,Sep,2015,0,,
08,08-Sep,Sep,2015,10,,
09,09-Sep,Sep,2015,1,,
10,10-Sep,Sep,2015,58,,
11,11-Sep,Sep,2015,45,,
12,12-Sep,Sep,2015,0,,
13,13-Sep,Sep,2015,1,,
14,14-Sep,Sep,2015,23,,
15,15-Sep,Sep,2015,80,,
16,16-Sep,Sep,2015,9,,
17,17-Sep,Sep,2015,0,,
18,18-Sep,Sep,2015,0,,
19,19-Sep,Sep,2015,5,,
20,20-Sep,Sep,2015,9,,
21,21-Sep,Sep,2015,4,,
22,22-Sep,Sep,2015,25,,
23,23-Sep,Sep,2015,27,,
24,24-Sep,Sep,2015,58,,
25,25-Sep,Sep,2015,24,,
26,26-Sep,Sep,2015,3,,
27,27-Sep,Sep,2015,0,,
28,28-Sep,Sep,2015,0,,
29,29-Sep,Sep,2015,0,,
30,30-Sep,Sep,2015,0,,
01,01-Oct,Oct,2015,0,,
02,02-Oct,Oct,2015,0,,
03,03-Oct,Oct,2015,25,,
04,04-Oct,Oct,2015,1,,
05,05-Oct,Oct,2015,0,,
06,06-Oct,Oct,2015,0,,
07,07-Oct,Oct,2015,1,,
08,08-Oct,Oct,2015,20,,
09,09-Oct,Oct,2015,1,,
10,10-Oct,Oct,2015,2,,
11,11-Oct,Oct,2015,1,,
12,12-Oct,Oct,2015,2,,
13,13-Oct,Oct,2015,0,,
14,14-Oct,Oct,2015,0,,
15,15-Oct,Oct,2015,0,,
16,16-Oct,Oct,2015,0,,
17,17-Oct,Oct,2015,0,,
18,18-Oct,Oct,2015,0,,
19,19-Oct,Oct,2015,0,,
20,20-Oct,Oct,2015,0,,
21,21-Oct,Oct,2015,0,,
22,22-Oct,Oct,2015,0,,
23,23-Oct,Oct,2015,0,,
24,24-Oct,Oct,2015,0,,
25,25-Oct,Oct,2015,0,,
26,26-Oct,Oct,2015,0,,
27,27-Oct,Oct,2015,0,,
28,28-Oct,Oct,2015,0,,
29,29-Oct,Oct,2015,0,,
30,30-Oct,Oct,2015,0,,
31,31-Oct,Oct,2015,0,,
01,01-Nov,Nov,2015,4,,
02,02-Nov,Nov,2015,0,,
03,03-Nov,Nov,2015,0,,
04,04-Nov,Nov,2015,0,,
05,05-Nov,Nov,2015,0,,
06,06-Nov,Nov,2015,0,,
07,07-Nov,Nov,2015,0,,
08,08-Nov,Nov,2015,0,,
09,09-Nov,Nov,2015,0,,
10,10-Nov,Nov,2015,0,,
11,11-Nov,Nov,2015,0,,
12,12-Nov,Nov,2015,0,,
13,13-Nov,Nov,2015,0,,
14,14-Nov,Nov,2015,0,,
15,15-Nov,Nov,2015,0,,
16,16-Nov,Nov,2015,0,,
17,17-Nov,Nov,2015,0,,
18,18-Nov,Nov,2015,0,,
19,19-Nov,Nov,2015,0,,
20,20-Nov,Nov,2015,0,,
21,21-Nov,Nov,2015,0,,
22,22-Nov,Nov,2015,0,,
23,23-Nov,Nov,2015,0,,
24,24-Nov,Nov,2015,0,,
25,25-Nov,Nov,2015,0,,
26,26-Nov,Nov,2015,0,,
27,27-Nov,Nov,2015,0,,
28,28-Nov,Nov,2015,0,,
29,29-Nov,Nov,2015,0,,
30,30-Nov,Nov,2015,0,,
01,01-Dec,Dec,2015,0,,
02,02-Dec,Dec,2015,0,,
03,03-Dec,Dec,2015,0,,
04,04-Dec,Dec,2015,6,,
05,05-Dec,Dec,2015,0,,
06,06-Dec,Dec,2015,0,,
07,07-Dec,Dec,2015,0,,
08,08-Dec,Dec,2015,0,,
09,09-Dec,Dec,2015,0,,
10,10-Dec,Dec,2015,0,,
11,11-Dec,Dec,2015,0,,
12,12-Dec,Dec,2015,0,,
13,13-Dec,Dec,2015,0,,
14,14-Dec,Dec,2015,1,,
15,15-Dec,Dec,2015,0,,
16,16-Dec,Dec,2015,0,,
17,17-Dec,Dec,2015,0,,
18,18-Dec,Dec,2015,0,,
19,19-Dec,Dec,2015,0,,
20,20-Dec,Dec,2015,0,,
21,21-Dec,Dec,2015,0,,
22,22-Dec,Dec,2015,0,,
23,23-Dec,Dec,2015,0,,
24,24-Dec,Dec,2015,0,,
25,25-Dec,Dec,2015,0,,
26,26-Dec,Dec,2015,0,,
27,27-Dec,Dec,2015,0,,
28,28-Dec,Dec,2015,0,,
29,29-Dec,Dec,2015,0,,
30,30-Dec,Dec,2015,0,,
31,31-Dec,Dec,2015,0,,
01,01-Jan,Jan,2016,0,,
02,02-Jan,Jan,2016,0,,
03,03-Jan,Jan,2016,0,,
04,04-Jan,Jan,2016,0,,
05,05-Jan,Jan,2016,0,,
06,06-Jan,Jan,2016,0,,
07,07-Jan,Jan,2016,0,,
08,08-Jan,Jan,2016,0,,
09,09-Jan,Jan,2016,0,,
10,10-Jan,Jan,2016,0,,
11,11-Jan,Jan,2016,0,,
12,12-Jan,Jan,2016,0,,
13,13-Jan,Jan,2016,0,,
14,14-Jan,Jan,2016,0,,
15,15-Jan,Jan,2016,0,,
16,16-Jan,Jan,2016,0,,
17,17-Jan,Jan,2016,0,,
18,18-Jan,Jan,2016,0,,
19,19-Jan,Jan,2016,0,,
20,20-Jan,Jan,2016,0,,
21,21-Jan,Jan,2016,11,,
22,22-Jan,Jan,2016,0,,
23,23-Jan,Jan,2016,0,,
24,24-Jan,Jan,2016,0,,
25,25-Jan,Jan,2016,0,,
26,26-Jan,Jan,2016,0,,
27,27-Jan,Jan,2016,0,,
28,28-Jan,Jan,2016,0,,
29,29-Jan,Jan,2016,0,,
30,30-Jan,Jan,2016,0,,
31,31-Jan,Jan,2016,0,,
01,01-Feb,Feb,2016,0,,
02,02-Feb,Feb,2016,0,,
03,03-Feb,Feb,2016,0,,
04,04-Feb,Feb,2016,0,,
05,05-Feb,Feb,2016,0,,
06,06-Feb,Feb,2016,0,,
07,07-Feb,Feb,2016,0,,
08,08-Feb,Feb,2016,0,,
09,09-Feb,Feb,2016,0,,
10,10-Feb,Feb,2016,0,,
11,11-Feb,Feb,2016,0,,
12,12-Feb,Feb,2016,8,,
13,13-Feb,Feb,2016,0,,
14,14-Feb,Feb,2016,0,,
15,15-Feb,Feb,2016,0,,
16,16-Feb,Feb,2016,0,,
17,17-Feb,Feb,2016,0,,
18,18-Feb,Feb,2016,0,,
19,19-Feb,Feb,2016,0,,
20,20-Feb,Feb,2016,0,,
21,21-Feb,Feb,2016,0,,
22,22-Feb,Feb,2016,17,,
23,23-Feb,Feb,2016,0,,
24,24-Feb,Feb,2016,1,,
25,25-Feb,Feb,2016,2,,
26,26-Feb,Feb,2016,0,,
27,27-Feb,Feb,2016,0,,
28,28-Feb,Feb,2016,0,,
29,29-Feb,Feb,2016,0,,
01,01-Mar,Mar,2016,0,,
02,02-Mar,Mar,2016,0,,
03,03-Mar,Mar,2016,0,,
04,04-Mar,Mar,2016,0,,
05,05-Mar,Mar,2016,0,,
06,06-Mar,Mar,2016,0,,
07,07-Mar,Mar,2016,0,,
08,08-Mar,Mar,2016,0,,
09,09-Mar,Mar,2016,0,,
10,10-Mar,Mar,2016,0,,
11,11-Mar,Mar,2016,0,,
12,12-Mar,Mar,2016,0,,
13,13-Mar,Mar,2016,0,,
14,14-Mar,Mar,2016,0,,
15,15-Mar,Mar,2016,0,,
16,16-Mar,Mar,2016,0,,
17,17-Mar,Mar,2016,0,,
18,18-Mar,Mar,2016,0,,
19,19-Mar,Mar,2016,0,,
20,20-Mar,Mar,2016,22,,
21,21-Mar,Mar,2016,14,,
22,22-Mar,Mar,2016,38,,
23,23-Mar,Mar,2016,0,,
24,24-Mar,Mar,2016,0,,
25,25-Mar,Mar,2016,0,,
26,26-Mar,Mar,2016,0,,
27,27-Mar,Mar,2016,0,,
28,28-Mar,Mar,2016,27,,
29,29-Mar,Mar,2016,11,,
30,30-Mar,Mar,2016,5,,
31,31-Mar,Mar,2016,17,,
01,01-Apr,Apr,2016,5,,
02,02-Apr,Apr,2016,1,,
03,03-Apr,Apr,2016,0,,
04,04-Apr,Apr,2016,35,,
05,05-Apr,Apr,2016,32,,
06,06-Apr,Apr,2016,166,,
07,07-Apr,Apr,2016,14,,
08,08-Apr,Apr,2016,1,,
09,09-Apr,Apr,2016,66,,
10,10-Apr,Apr,2016,10,,
11,11-Apr,Apr,2016,0,,
12,12-Apr,Apr,2016,6,,
13,13-Apr,Apr,2016,2,,
14,14-Apr,Apr,2016,32,,
15,15-Apr,Apr,2016,34,,
16,16-Apr,Apr,2016,13,,
17,17-Apr,Apr,2016,153,,
18,18-Apr,Apr,2016,67,,
19,19-Apr,Apr,2016,0,,
20,20-Apr,Apr,2016,16,,
21,21-Apr,Apr,2016,0,,
22,22-Apr,Apr,2016,146,,
23,23-Apr,Apr,2016,59,,
24,24-Apr,Apr,2016,0,,
25,25-Apr,Apr,2016,13,,
26,26-Apr,Apr,2016,109,,
27,27-Apr,Apr,2016,2,,
28,28-Apr,Apr,2016,4,,
29,29-Apr,Apr,2016,18,,
30,30-Apr,Apr,2016,0,,
01,01-May,May,2016,32,,
02,02-May,May,2016,1,,
03,03-May,May,2016,1,,
04,04-May,May,2016,2,,
05,05-May,May,2016,12,,
06,06-May,May,2016,6,,
07,07-May,May,2016,6,,
08,08-May,May,2016,3,,
09,09-May,May,2016,0,,
10,10-May,May,2016,0,,
11,11-May,May,2016,0,,
12,12-May,May,2016,0,,
13,13-May,May,2016,6,,
14,14-May,May,2016,23,,
15,15-May,May,2016,25,,
16,16-May,May,2016,48,,
17,17-May,May,2016,11,,
18,18-May,May,2016,182,,
19,19-May,May,2016,119,,
20,20-May,May,2016,4,,
21,21-May,May,2016,40,,
22,22-May,May,2016,48,,
23,23-May,May,2016,5,,
24,24-May,May,2016,0,,
25,25-May,May,2016,29,,
26,26-May,May,2016,2,,
27,27-May,May,2016,1,,
28,28-May,May,2016,73,,
29,29-May,May,2016,19,,
30,30-May,May,2016,0,,
31,31-May,May,2016,5,,
01,01-Jun,Jun,2016,0,,
02,02-Jun,Jun,2016,0,,
03,03-Jun,Jun,2016,0,,
04,04-Jun,Jun,2016,0,,
05,05-Jun,Jun,2016,0,,
06,06-Jun,Jun,2016,3,,
07,07-Jun,Jun,2016,14,,
08,08-Jun,Jun,2016,97,,
09,09-Jun,Jun,2016,50,,
10,10-Jun,Jun,2016,17,,
11,11-Jun,Jun,2016,18,,
12,12-Jun,Jun,2016,0,,
13,13-Jun,Jun,2016,0,,
14,14-Jun,Jun,2016,1,,
15,15-Jun,Jun,2016,41,,
16,16-Jun,Jun,2016,3,,
17,17-Jun,Jun,2016,9,,
18,18-Jun,Jun,2016,1,,
19,19-Jun,Jun,2016,3,,
20,20-Jun,Jun,2016,23,,
21,21-Jun,Jun,2016,55,,
22,22-Jun,Jun,2016,67,,
23,23-Jun,Jun,2016,61,,
24,24-Jun,Jun,2016,46,,
25,25-Jun,Jun,2016,36,,
26,26-Jun,Jun,2016,0,,
27,27-Jun,Jun,2016,76,,
28,28-Jun,Jun,2016,3,,
29,29-Jun,Jun,2016,31,,
30,30-Jun,Jun,2016,2,,
01,01-Jul,Jul,2016,1,,
02,02-Jul,Jul,2016,62,,
03,03-Jul,Jul,2016,24,,
04,04-Jul,Jul,2016,37,,
05,05-Jul,Jul,2016,11,,
06,06-Jul,Jul,2016,11,,
07,07-Jul,Jul,2016,42,,
08,08-Jul,Jul,2016,20,,
09,09-Jul,Jul,2016,83,,
10,10-Jul,Jul,2016,7,,
11,11-Jul,Jul,2016,9,,
12,12-Jul,Jul,2016,0,,
13,13-Jul,Jul,2016,22,,
14,14-Jul,Jul,2016,9,,
15,15-Jul,Jul,2016,5,,
16,16-Jul,Jul,2016,3,,
17,17-Jul,Jul,2016,10,,
18,18-Jul,Jul,2016,3,,
19,19-Jul,Jul,2016,11,,
20,20-Jul,Jul,2016,37,,
21,21-Jul,Jul,2016,13,,
22,22-Jul,Jul,2016,2,,
23,23-Jul,Jul,2016,34,,
24,24-Jul,Jul,2016,37,,
25,25-Jul,Jul,2016,17,,
26,26-Jul,Jul,2016,10,,
27,27-Jul,Jul,2016,0,,
28,28-Jul,Jul,2016,1,,
29,29-Jul,Jul,2016,0,,
30,30-Jul,Jul,2016,6,,
31,31-Jul,Jul,2016,4,,
01,01-Aug,Aug,2016,0,,
02,02-Aug,Aug,2016,0,,
03,03-Aug,Aug,2016,0,,
04,04-Aug,Aug,2016,13,,
05,05-Aug,Aug,2016,87,,
06,06-Aug,Aug,2016,12,,
07,07-Aug,Aug,2016,2,,
08,08-Aug,Aug,2016,29,,
09,09-Aug,Aug,2016,43,,
10,10-Aug,Aug,2016,4,,
11,11-Aug,Aug,2016,8,,
12,12-Aug,Aug,2016,0,,
13,13-Aug,Aug,2016,14,,
14,14-Aug,Aug,2016,1,,
15,15-Aug,Aug,2016,2,,
16,16-Aug,Aug,2016,23,,
17,17-Aug,Aug,2016,0,,
18,18-Aug,Aug,2016,0,,
19,19-Aug,Aug,2016,4,,
20,20-Aug,Aug,2016,24,,
21,21-Aug,Aug,2016,4,,
22,22-Aug,Aug,2016,3,,
23,23-Aug,Aug,2016,0,,
24,24-Aug,Aug,2016,0,,
25,25-Aug,Aug,2016,0,,
26,26-Aug,Aug,2016,2,,
27,27-Aug,Aug,2016,0,,
28,28-Aug,Aug,2016,0,,
29,29-Aug,Aug,2016,0,,
30,30-Aug,Aug,2016,15,,
31,31-Aug,Aug,2016,106,,
01,01-Sep,Sep,2016,86,,
02,02-Sep,Sep,2016,35,,
03,03-Sep,Sep,2016,0,,
04,04-Sep,Sep,2016,19,,
05,05-Sep,Sep,2016,0,,
06,06-Sep,Sep,2016,0,,
07,07-Sep,Sep,2016,12,,
08,08-Sep,Sep,2016,4,,
09,09-Sep,Sep,2016,22,,
10,10-Sep,Sep,2016,0,,
11,11-Sep,Sep,2016,106,,
12,12-Sep,Sep,2016,21,,
13,13-Sep,Sep,2016,11,,
14,14-Sep,Sep,2016,4,,
15,15-Sep,Sep,2016,0,,
16,16-Sep,Sep,2016,0,,
17,17-Sep,Sep,2016,0,,
18,18-Sep,Sep,2016,35,,
19,19-Sep,Sep,2016,92,,
20,20-Sep,Sep,2016,4,,
21,21-Sep,Sep,2016,27,,
22,22-Sep,Sep,2016,44,,
23,23-Sep,Sep,2016,0,,
24,24-Sep,Sep,2016,1,,
25,25-Sep,Sep,2016,18,,
26,26-Sep,Sep,2016,7,,
27,27-Sep,Sep,2016,0,,
28,28-Sep,Sep,2016,0,,
29,29-Sep,Sep,2016,11,,
30,30-Sep,Sep,2016,2,,
01,01-Oct,Oct,2016,0,,
02,02-Oct,Oct,2016,0,,
03,03-Oct,Oct,2016,4,,
04,04-Oct,Oct,2016,0,,
05,05-Oct,Oct,2016,0,,
06,06-Oct,Oct,2016,0,,
07,07-Oct,Oct,2016,1,,
08,08-Oct,Oct,2016,6,,
09,09-Oct,Oct,2016,7,,
10,10-Oct,Oct,2016,10,,
11,11-Oct,Oct,2016,55,,
12,12-Oct,Oct,2016,24,,
13,13-Oct,Oct,2016,44,,
14,14-Oct,Oct,2016,0,,
15,15-Oct,Oct,2016,0,,
16,16-Oct,Oct,2016,0,,
17,17-Oct,Oct,2016,0,,
18,18-Oct,Oct,2016,0,,
19,19-Oct,Oct,2016,0,,
20,20-Oct,Oct,2016,0,,
21,21-Oct,Oct,2016,0,,
22,22-Oct,Oct,2016,0,,
23,23-Oct,Oct,2016,0,,
24,24-Oct,Oct,2016,0,,
25,25-Oct,Oct,2016,0,,
26,26-Oct,Oct,2016,0,,
27,27-Oct,Oct,2016,0,,
28,28-Oct,Oct,2016,7,,
29,29-Oct,Oct,2016,0,,
30,30-Oct,Oct,2016,0,,
31,31-Oct,Oct,2016,0,,
01,01-Nov,Nov,2016,0,,
02,02-Nov,Nov,2016,0,,
03,03-Nov,Nov,2016,0,,
04,04-Nov,Nov,2016,0,,
05,05-Nov,Nov,2016,29,,
06,06-Nov,Nov,2016,44,,
07,07-Nov,Nov,2016,33,,
08,08-Nov,Nov,2016,2,,
09,09-Nov,Nov,2016,0,,
10,10-Nov,Nov,2016,0,,
11,11-Nov,Nov,2016,0,,
12,12-Nov,Nov,2016,0,,
13,13-Nov,Nov,2016,0,,
14,14-Nov,Nov,2016,0,,
15,15-Nov,Nov,2016,0,,
16,16-Nov,Nov,2016,0,,
17,17-Nov,Nov,2016,0,,
18,18-Nov,Nov,2016,0,,
19,19-Nov,Nov,2016,0,,
20,20-Nov,Nov,2016,0,,
21,21-Nov,Nov,2016,0,,
22,22-Nov,Nov,2016,0,,
23,23-Nov,Nov,2016,0,,
24,24-Nov,Nov,2016,0,,
25,25-Nov,Nov,2016,0,,
